customer_id,cell_id,window_start,window_end,rsrp_avg,sinr_avg,handover_failures,congestion_pct,packet_loss_pct
4753-PADAS,CELL_502B,2024-12-01,2024-12-07,-84.0,15.3,1,59.1,0.45
4759-PXTAN,CELL_502B,2024-12-01,2024-12-07,-103.6,7.2,4,74.3,1.62
4759-TRPLW,CELL_245B,2024-12-01,2024-12-07,-89.8,11.1,0,51.0,0.51
4760-THGOT,CELL_234A,2024-12-01,2024-12-07,-89.1,15.5,0,55.0,0.27
4760-XOHVN,CELL_245B,2024-12-01,2024-12-07,-99.2,5.5,4,80.2,2.53
4763-PGDPO,CELL_101A,2024-12-01,2024-12-07,-90.7,16.5,0,49.4,0.3
4765-OXPPD,CELL_301C,2024-12-01,2024-12-07,-87.7,21.5,0,54.5,0.2
4767-HZZHQ,CELL_245B,2024-12-01,2024-12-07,-94.3,15.3,1,58.5,0.31
4770-QAZXN,CELL_301C,2024-12-01,2024-12-07,-90.8,16.0,1,47.2,0.52
4770-UEZOX,CELL_778C,2024-12-01,2024-12-07,-92.0,15.8,0,32.8,0.2
4774-HHGGS,CELL_101A,2024-12-01,2024-12-07,-104.7,2.7,12,96.1,5.47
4776-XSKYQ,CELL_112B,2024-12-01,2024-12-07,-87.8,17.7,0,53.1,0.17
4778-IZARL,CELL_502B,2024-12-01,2024-12-07,-99.7,10.0,3,83.5,1.53
4779-ZGICK,CELL_134C,2024-12-01,2024-12-07,-89.5,15.1,1,42.6,0.55
4781-ZXYGU,CELL_101A,2024-12-01,2024-12-07,-88.9,13.7,0,38.5,0.32
4782-OSFXZ,CELL_245B,2024-12-01,2024-12-07,-93.3,13.2,1,41.8,0.54
4785-FCIFB,CELL_234A,2024-12-01,2024-12-07,-84.5,15.2,0,36.4,0.43
4785-NKHCX,CELL_889D,2024-12-01,2024-12-07,-88.0,15.6,0,54.2,0.38
4785-QRJHC,CELL_778C,2024-12-01,2024-12-07,-101.4,5.8,3,73.8,2.26
4786-UKSNZ,CELL_889D,2024-12-01,2024-12-07,-97.6,9.5,5,81.3,1.91
4789-KWMXN,CELL_112B,2024-12-01,2024-12-07,-87.2,12.4,1,37.6,0.22
4791-QRGMF,CELL_101A,2024-12-01,2024-12-07,-98.0,12.8,4,79.3,2.02
4795-KTRTH,CELL_778C,2024-12-01,2024-12-07,-86.1,18.6,1,40.9,0.57
4795-UXVCJ,CELL_134C,2024-12-01,2024-12-07,-91.3,16.4,1,47.6,0.24
4795-WRNVT,CELL_245B,2024-12-01,2024-12-07,-86.8,14.8,0,56.9,0.12
4797-AXPXK,CELL_112B,2024-12-01,2024-12-07,-89.6,15.7,0,31.2,0.36
4797-MIWUM,CELL_112B,2024-12-01,2024-12-07,-107.2,4.6,10,95.7,4.98
4800-CZMPC,CELL_502B,2024-12-01,2024-12-07,-88.5,13.5,1,56.9,0.35
4800-VHZKI,CELL_245B,2024-12-01,2024-12-07,-91.9,14.0,1,48.7,0.26
4801-JZAZL,CELL_502B,2024-12-01,2024-12-07,-108.5,2.1,13,87.5,4.34
4801-KFYKL,CELL_245B,2024-12-01,2024-12-07,-92.9,15.7,1,31.1,0.28
4803-AXVYP,CELL_889D,2024-12-01,2024-12-07,-94.1,14.8,0,48.5,0.51
4803-LBYPN,CELL_301C,2024-12-01,2024-12-07,-88.6,15.2,0,58.7,0.14
4804-NCPET,CELL_112B,2024-12-01,2024-12-07,-89.3,15.1,0,38.2,0.53
4806-DXQCE,CELL_101A,2024-12-01,2024-12-07,-83.0,14.2,0,57.4,0.4
4806-HIPDW,CELL_502B,2024-12-01,2024-12-07,-87.7,16.7,0,36.7,0.25
4806-KEXQR,CELL_502B,2024-12-01,2024-12-07,-93.0,16.5,1,52.3,0.34
4807-IZYOZ,CELL_301C,2024-12-01,2024-12-07,-87.2,13.7,1,45.2,0.36
4808-YNLEU,CELL_134C,2024-12-01,2024-12-07,-108.7,7.9,5,79.8,2.69
4811-JBUVU,CELL_245B,2024-12-01,2024-12-07,-88.8,14.7,0,48.8,0.51
4813-HQMGZ,CELL_134C,2024-12-01,2024-12-07,-103.9,7.0,3,83.3,2.95
4815-GBTCD,CELL_234A,2024-12-01,2024-12-07,-90.2,13.5,1,31.0,0.14
4815-TUMEQ,CELL_101A,2024-12-01,2024-12-07,-88.7,16.9,1,49.8,0.45
4815-YOSUK,CELL_502B,2024-12-01,2024-12-07,-107.2,3.5,9,92.7,4.04
4816-JBHOV,CELL_411A,2024-12-01,2024-12-07,-107.1,7.1,9,97.1,5.15
4816-LXZYW,CELL_134C,2024-12-01,2024-12-07,-92.7,15.5,1,48.9,0.44
4816-OKWNX,CELL_112B,2024-12-01,2024-12-07,-86.0,13.5,0,52.0,0.24
4817-KEQSP,CELL_101A,2024-12-01,2024-12-07,-101.1,4.3,6,75.0,1.66
4817-QRJSX,CELL_502B,2024-12-01,2024-12-07,-86.2,15.9,0,49.8,0.26
4817-VYYWS,CELL_889D,2024-12-01,2024-12-07,-111.3,9.7,3,82.5,2.68
4818-DRBQT,CELL_411A,2024-12-01,2024-12-07,-102.7,4.5,12,92.6,4.53
4818-QIUFN,CELL_134C,2024-12-01,2024-12-07,-106.0,8.2,3,73.1,2.54
4819-HJPIW,CELL_112B,2024-12-01,2024-12-07,-92.5,13.0,1,47.2,0.15
4821-SJHJV,CELL_101A,2024-12-01,2024-12-07,-103.4,8.1,3,70.3,2.99
4821-WQOYN,CELL_101A,2024-12-01,2024-12-07,-102.0,8.1,6,80.1,2.84
4822-LPTYJ,CELL_245B,2024-12-01,2024-12-07,-85.1,19.4,0,37.1,0.23
4822-NGOCH,CELL_101A,2024-12-01,2024-12-07,-106.5,5.1,11,86.9,4.12
4822-RVYBB,CELL_234A,2024-12-01,2024-12-07,-98.6,8.4,6,71.0,2.92
4822-YCXMX,CELL_234A,2024-12-01,2024-12-07,-85.7,16.5,1,53.4,0.5
4824-GUCBY,CELL_112B,2024-12-01,2024-12-07,-89.4,11.6,0,31.3,0.58
4825-FUREZ,CELL_245B,2024-12-01,2024-12-07,-95.1,13.8,1,55.8,0.57
4825-XJGDM,CELL_301C,2024-12-01,2024-12-07,-103.3,9.5,4,79.5,1.71
4826-DXMUP,CELL_101A,2024-12-01,2024-12-07,-93.0,13.3,0,52.6,0.46
4826-TZEVA,CELL_245B,2024-12-01,2024-12-07,-107.3,4.6,13,89.6,3.02
4826-XTSOH,CELL_245B,2024-12-01,2024-12-07,-96.8,14.8,0,49.5,0.3
4827-DPADN,CELL_502B,2024-12-01,2024-12-07,-101.0,7.1,5,70.0,1.68
4827-LTQRJ,CELL_134C,2024-12-01,2024-12-07,-92.4,16.4,1,54.0,0.34
4827-USJHP,CELL_301C,2024-12-01,2024-12-07,-104.5,8.5,5,75.0,2.35
4828-FAZPK,CELL_301C,2024-12-01,2024-12-07,-91.0,17.1,1,48.5,0.22
4829-AUOAX,CELL_889D,2024-12-01,2024-12-07,-84.7,16.1,0,31.5,0.52
4829-ZLJTK,CELL_778C,2024-12-01,2024-12-07,-105.8,3.8,11,93.7,5.2
4830-FAXFM,CELL_301C,2024-12-01,2024-12-07,-91.9,12.4,1,58.6,0.39
4831-EOBFE,CELL_234A,2024-12-01,2024-12-07,-103.8,5.0,6,81.8,2.0
4832-VRBMR,CELL_502B,2024-12-01,2024-12-07,-88.8,17.2,0,35.4,0.13
4833-QTJNO,CELL_778C,2024-12-01,2024-12-07,-91.6,14.8,1,57.5,0.55
4835-YSJMR,CELL_234A,2024-12-01,2024-12-07,-100.0,8.1,6,75.3,2.66
4836-WNFNO,CELL_778C,2024-12-01,2024-12-07,-96.7,18.1,0,30.1,0.19
4837-PZTIC,CELL_112B,2024-12-01,2024-12-07,-107.1,6.6,4,75.6,2.22
4837-QUSFT,CELL_502B,2024-12-01,2024-12-07,-97.6,6.0,5,74.6,1.83
4840-ORQXB,CELL_112B,2024-12-01,2024-12-07,-91.3,12.3,1,38.0,0.27
4844-JJWUY,CELL_245B,2024-12-01,2024-12-07,-92.3,14.9,0,40.6,0.33
4846-WHAFZ,CELL_134C,2024-12-01,2024-12-07,-90.9,12.8,1,38.5,0.11
4847-QNOKA,CELL_411A,2024-12-01,2024-12-07,-91.5,14.1,0,41.4,0.15
4847-TAJYI,CELL_234A,2024-12-01,2024-12-07,-84.7,20.8,0,56.3,0.32
4849-PYRLQ,CELL_101A,2024-12-01,2024-12-07,-90.9,13.2,0,48.7,0.14
4851-BQDNX,CELL_101A,2024-12-01,2024-12-07,-92.8,18.0,1,56.2,0.32
4853-OITSN,CELL_502B,2024-12-01,2024-12-07,-103.2,6.3,6,78.1,2.88
4853-RULSV,CELL_134C,2024-12-01,2024-12-07,-88.9,15.2,0,32.3,0.57
4854-CIDCF,CELL_411A,2024-12-01,2024-12-07,-87.5,15.4,0,47.5,0.41
4854-SSLTN,CELL_134C,2024-12-01,2024-12-07,-87.3,16.6,0,30.5,0.18
4855-SNKMY,CELL_502B,2024-12-01,2024-12-07,-106.9,3.1,9,97.4,3.24
4859-ZSRDZ,CELL_301C,2024-12-01,2024-12-07,-113.8,4.5,13,90.2,5.22
4860-IJUDE,CELL_889D,2024-12-01,2024-12-07,-96.6,5.9,6,82.3,2.95
4860-YZGZM,CELL_112B,2024-12-01,2024-12-07,-106.9,2.2,13,89.4,4.52
4868-AADLV,CELL_101A,2024-12-01,2024-12-07,-110.5,5.0,8,97.6,5.43
4869-EPIUS,CELL_411A,2024-12-01,2024-12-07,-105.5,5.2,11,91.5,4.96
4871-JTKJF,CELL_234A,2024-12-01,2024-12-07,-86.7,16.1,0,38.8,0.38
4872-JCVCA,CELL_411A,2024-12-01,2024-12-07,-103.0,4.4,6,78.8,2.76
4872-VXRIL,CELL_134C,2024-12-01,2024-12-07,-95.4,17.4,0,42.3,0.36
4873-ILOLJ,CELL_101A,2024-12-01,2024-12-07,-91.6,15.7,1,52.5,0.32
4877-EVATK,CELL_502B,2024-12-01,2024-12-07,-91.0,13.9,1,39.7,0.35
4877-TSOFF,CELL_134C,2024-12-01,2024-12-07,-112.0,4.9,13,88.9,4.85
4878-BUNFV,CELL_778C,2024-12-01,2024-12-07,-90.6,11.8,1,46.8,0.4
4879-GZLFH,CELL_889D,2024-12-01,2024-12-07,-99.3,8.4,3,71.9,2.05
4881-GQJTW,CELL_411A,2024-12-01,2024-12-07,-115.9,2.7,9,86.2,5.49
4881-JVQOD,CELL_301C,2024-12-01,2024-12-07,-88.1,11.7,0,58.2,0.43
4883-KCPZJ,CELL_301C,2024-12-01,2024-12-07,-85.5,11.1,0,45.0,0.4
4883-QICIH,CELL_502B,2024-12-01,2024-12-07,-90.6,16.7,1,30.4,0.41
4884-LEVMQ,CELL_134C,2024-12-01,2024-12-07,-89.1,14.2,1,54.1,0.37
4884-TVUQF,CELL_778C,2024-12-01,2024-12-07,-105.4,3.0,9,91.4,3.57
4884-ZTHVF,CELL_245B,2024-12-01,2024-12-07,-86.1,13.2,1,36.0,0.59
4890-VMUAV,CELL_889D,2024-12-01,2024-12-07,-87.3,17.2,0,36.4,0.44
4891-NLUBA,CELL_301C,2024-12-01,2024-12-07,-113.1,5.8,11,94.1,4.9
4892-VLANZ,CELL_134C,2024-12-01,2024-12-07,-89.2,14.3,1,46.2,0.33
4893-GYUJU,CELL_301C,2024-12-01,2024-12-07,-113.6,0.4,13,88.6,3.68
4895-TMWIR,CELL_112B,2024-12-01,2024-12-07,-88.4,17.3,1,52.3,0.34
4896-CPRPF,CELL_134C,2024-12-01,2024-12-07,-92.5,14.2,0,59.0,0.46
4897-QSUYC,CELL_245B,2024-12-01,2024-12-07,-91.9,13.8,0,54.7,0.16
4900-MSOMT,CELL_778C,2024-12-01,2024-12-07,-88.7,17.1,0,40.8,0.34
4902-OHLSK,CELL_502B,2024-12-01,2024-12-07,-87.2,16.6,1,47.9,0.17
4903-CNOZC,CELL_134C,2024-12-01,2024-12-07,-92.3,16.4,1,44.3,0.49
4903-UYAVB,CELL_245B,2024-12-01,2024-12-07,-87.7,13.4,1,31.2,0.35
4905-JEFDW,CELL_301C,2024-12-01,2024-12-07,-100.2,5.6,3,75.7,2.46
4906-ZHGPK,CELL_112B,2024-12-01,2024-12-07,-86.9,16.6,0,50.6,0.37
4908-XAXAY,CELL_778C,2024-12-01,2024-12-07,-103.0,8.0,4,77.3,1.67
4909-JOUPP,CELL_502B,2024-12-01,2024-12-07,-94.9,14.6,0,41.4,0.29
4910-AQFFX,CELL_101A,2024-12-01,2024-12-07,-93.4,15.3,0,45.9,0.3
4910-GMJOT,CELL_234A,2024-12-01,2024-12-07,-83.3,16.2,1,34.1,0.13
4911-BANWH,CELL_245B,2024-12-01,2024-12-07,-98.5,9.2,4,70.3,1.72
4912-PIGUY,CELL_778C,2024-12-01,2024-12-07,-98.5,7.6,4,74.2,2.79
4913-EHYUI,CELL_245B,2024-12-01,2024-12-07,-97.5,9.5,6,76.6,2.9
4915-BFSXL,CELL_112B,2024-12-01,2024-12-07,-92.4,8.7,4,77.2,2.22
4918-FYJNT,CELL_778C,2024-12-01,2024-12-07,-86.8,13.6,1,45.4,0.26
4918-QLLIW,CELL_112B,2024-12-01,2024-12-07,-107.1,3.9,12,91.9,4.25
4919-IKATY,CELL_134C,2024-12-01,2024-12-07,-89.4,17.8,0,58.4,0.3
4919-MOAVT,CELL_301C,2024-12-01,2024-12-07,-108.5,3.0,11,91.5,4.08
4922-CVPDX,CELL_245B,2024-12-01,2024-12-07,-103.4,10.9,3,70.3,2.98
4923-ADWXJ,CELL_134C,2024-12-01,2024-12-07,-86.2,13.8,1,39.4,0.54
4925-LMHOK,CELL_889D,2024-12-01,2024-12-07,-104.5,8.1,6,75.4,2.83
4926-UMJZD,CELL_134C,2024-12-01,2024-12-07,-92.5,15.9,0,48.5,0.54
4927-WWOOZ,CELL_234A,2024-12-01,2024-12-07,-96.3,15.0,0,39.0,0.33
4929-BSTRX,CELL_502B,2024-12-01,2024-12-07,-86.4,15.2,1,41.6,0.14
4929-ROART,CELL_502B,2024-12-01,2024-12-07,-88.9,17.6,0,44.4,0.57
4929-XIHVW,CELL_889D,2024-12-01,2024-12-07,-92.4,13.2,1,54.4,0.19
4931-TRZWN,CELL_502B,2024-12-01,2024-12-07,-85.3,18.5,0,50.8,0.19
4933-BSAIP,CELL_778C,2024-12-01,2024-12-07,-92.2,14.7,0,38.4,0.41
4933-IKULF,CELL_134C,2024-12-01,2024-12-07,-93.9,10.8,0,58.0,0.34
4936-YPJNK,CELL_301C,2024-12-01,2024-12-07,-91.8,10.6,4,75.0,2.54
4937-QPZPO,CELL_411A,2024-12-01,2024-12-07,-109.8,4.8,10,96.8,5.65
4939-KYYPY,CELL_502B,2024-12-01,2024-12-07,-83.3,15.3,0,37.1,0.42
4940-KHCWD,CELL_234A,2024-12-01,2024-12-07,-93.4,18.5,1,34.2,0.53
4942-VZZOM,CELL_411A,2024-12-01,2024-12-07,-90.4,16.0,1,48.1,0.17
4945-RVMTE,CELL_502B,2024-12-01,2024-12-07,-92.5,15.3,1,51.4,0.5
4946-EDSEW,CELL_778C,2024-12-01,2024-12-07,-95.4,8.0,3,75.5,2.51
4947-DSMXK,CELL_889D,2024-12-01,2024-12-07,-96.9,16.1,0,57.6,0.23
4948-WBBKL,CELL_245B,2024-12-01,2024-12-07,-104.0,7.2,6,78.1,2.29
4950-BDEUX,CELL_245B,2024-12-01,2024-12-07,-87.7,15.9,1,32.7,0.46
4950-HKQTE,CELL_245B,2024-12-01,2024-12-07,-85.0,17.1,0,54.2,0.44
4951-UKAAQ,CELL_245B,2024-12-01,2024-12-07,-89.6,13.9,0,43.8,0.49
4952-YSOGZ,CELL_411A,2024-12-01,2024-12-07,-99.5,7.5,6,73.5,2.76
4955-VCWBI,CELL_112B,2024-12-01,2024-12-07,-98.2,9.4,3,74.0,2.48
4957-SREEC,CELL_502B,2024-12-01,2024-12-07,-96.1,16.7,1,56.2,0.23
4957-TIALW,CELL_502B,2024-12-01,2024-12-07,-108.0,5.7,12,95.2,5.12
4957-TREIR,CELL_502B,2024-12-01,2024-12-07,-90.3,14.8,1,54.4,0.52
4958-GZWIY,CELL_301C,2024-12-01,2024-12-07,-97.9,6.3,3,77.6,1.53
4958-XCBDQ,CELL_245B,2024-12-01,2024-12-07,-102.8,7.6,5,84.8,2.37
4959-JOSRX,CELL_502B,2024-12-01,2024-12-07,-105.6,10.8,5,81.3,2.05
4962-CHQPW,CELL_301C,2024-12-01,2024-12-07,-110.6,6.1,13,88.1,3.66
4967-WPNCF,CELL_234A,2024-12-01,2024-12-07,-95.2,8.8,3,79.1,2.92
4971-PUYQO,CELL_134C,2024-12-01,2024-12-07,-90.0,15.6,1,51.0,0.58
4973-MGTON,CELL_301C,2024-12-01,2024-12-07,-91.4,18.5,1,52.4,0.35
4973-RLZVI,CELL_502B,2024-12-01,2024-12-07,-83.6,13.8,0,33.9,0.33
4976-LNFVV,CELL_778C,2024-12-01,2024-12-07,-91.1,15.9,0,45.7,0.27
4979-HPRFL,CELL_778C,2024-12-01,2024-12-07,-92.7,17.6,0,54.2,0.24
4980-URKXC,CELL_134C,2024-12-01,2024-12-07,-92.1,15.9,0,35.8,0.45
4981-FLTMF,CELL_234A,2024-12-01,2024-12-07,-98.9,14.0,0,55.7,0.19
4983-CCWMC,CELL_134C,2024-12-01,2024-12-07,-89.6,17.2,0,45.9,0.36
4983-CLMLV,CELL_245B,2024-12-01,2024-12-07,-91.0,15.1,0,54.3,0.42
4986-MXSFP,CELL_112B,2024-12-01,2024-12-07,-101.2,9.8,3,80.2,1.63
4987-GQWPO,CELL_889D,2024-12-01,2024-12-07,-94.3,16.6,1,44.2,0.23
4988-IQIGL,CELL_112B,2024-12-01,2024-12-07,-87.6,14.4,0,59.1,0.18
4989-LIXVT,CELL_134C,2024-12-01,2024-12-07,-98.2,9.6,6,71.8,1.59
4990-ALDGW,CELL_101A,2024-12-01,2024-12-07,-107.1,6.0,14,97.4,4.97
4992-LTJNE,CELL_134C,2024-12-01,2024-12-07,-93.6,14.8,1,33.4,0.29
4993-JCRGJ,CELL_112B,2024-12-01,2024-12-07,-101.7,10.9,6,72.3,2.37
4994-OBRSZ,CELL_101A,2024-12-01,2024-12-07,-93.8,15.8,1,34.2,0.47
4998-IKFSE,CELL_301C,2024-12-01,2024-12-07,-99.6,10.2,4,76.5,1.94
4999-IEZLT,CELL_112B,2024-12-01,2024-12-07,-88.8,15.6,1,48.3,0.55
5002-GCQFH,CELL_134C,2024-12-01,2024-12-07,-103.8,6.8,5,72.0,2.01
5003-OKNNK,CELL_112B,2024-12-01,2024-12-07,-86.5,15.1,0,46.2,0.41
5003-XZWWO,CELL_502B,2024-12-01,2024-12-07,-82.6,14.0,0,52.7,0.3
5006-MXVRN,CELL_112B,2024-12-01,2024-12-07,-89.6,10.7,1,43.5,0.27
5010-IPEAQ,CELL_411A,2024-12-01,2024-12-07,-92.3,11.7,1,50.9,0.2
5012-YSPJJ,CELL_778C,2024-12-01,2024-12-07,-92.9,16.9,1,52.2,0.25
5013-SBUIH,CELL_502B,2024-12-01,2024-12-07,-95.5,18.2,0,44.5,0.3
5014-GSOUQ,CELL_889D,2024-12-01,2024-12-07,-94.3,5.1,5,72.4,2.46
5014-WUQMG,CELL_134C,2024-12-01,2024-12-07,-91.6,17.2,1,47.0,0.49
5016-ETTFF,CELL_234A,2024-12-01,2024-12-07,-88.1,15.0,0,42.0,0.51
5016-IBERQ,CELL_411A,2024-12-01,2024-12-07,-105.5,4.8,10,93.0,3.69
5016-LIPDW,CELL_301C,2024-12-01,2024-12-07,-86.0,15.5,1,30.4,0.28
5018-GWURO,CELL_301C,2024-12-01,2024-12-07,-90.8,15.3,0,40.5,0.6
5018-HEKFO,CELL_301C,2024-12-01,2024-12-07,-86.2,15.5,1,33.4,0.42
5018-LXQQG,CELL_502B,2024-12-01,2024-12-07,-110.4,2.6,13,96.1,3.59
5019-GQVCR,CELL_778C,2024-12-01,2024-12-07,-101.5,7.2,3,79.2,1.98
5020-ZSTTY,CELL_778C,2024-12-01,2024-12-07,-94.3,14.6,1,34.8,0.44
5022-JNQEQ,CELL_301C,2024-12-01,2024-12-07,-95.2,13.1,0,44.1,0.41
5022-KVDQT,CELL_112B,2024-12-01,2024-12-07,-91.3,16.1,0,45.4,0.43
5025-GOOKI,CELL_112B,2024-12-01,2024-12-07,-95.1,15.8,0,51.4,0.21
5027-QPKTE,CELL_778C,2024-12-01,2024-12-07,-91.4,12.8,0,41.3,0.47
5027-XWQHA,CELL_112B,2024-12-01,2024-12-07,-101.9,7.9,4,76.4,1.85
5027-YOCXN,CELL_301C,2024-12-01,2024-12-07,-90.3,13.7,0,36.2,0.37
5028-GZLDO,CELL_112B,2024-12-01,2024-12-07,-86.1,11.2,1,40.2,0.6
5028-HTLJB,CELL_301C,2024-12-01,2024-12-07,-90.6,11.7,1,48.8,0.54
5032-MIYKT,CELL_245B,2024-12-01,2024-12-07,-93.9,16.2,1,48.4,0.33
5032-USPKF,CELL_245B,2024-12-01,2024-12-07,-84.5,15.9,1,32.7,0.57
5035-BVCXS,CELL_112B,2024-12-01,2024-12-07,-87.1,15.8,0,34.6,0.5
5035-PGZXH,CELL_411A,2024-12-01,2024-12-07,-89.6,11.2,0,50.2,0.3
5038-ETMLM,CELL_778C,2024-12-01,2024-12-07,-92.9,14.9,1,51.9,0.39
5039-LZRQT,CELL_234A,2024-12-01,2024-12-07,-92.4,13.3,0,34.7,0.49
5043-TRZWM,CELL_134C,2024-12-01,2024-12-07,-87.8,16.3,0,49.6,0.19
5044-LRQAQ,CELL_778C,2024-12-01,2024-12-07,-95.9,15.7,1,53.3,0.26
5044-XDPYX,CELL_502B,2024-12-01,2024-12-07,-89.4,13.5,1,58.2,0.41
5046-NUHWD,CELL_112B,2024-12-01,2024-12-07,-88.7,13.3,1,41.8,0.42
5047-LHVLY,CELL_502B,2024-12-01,2024-12-07,-99.2,9.8,6,75.7,2.85
5049-GLYVG,CELL_502B,2024-12-01,2024-12-07,-90.1,14.2,0,41.9,0.55
5049-MUBWG,CELL_101A,2024-12-01,2024-12-07,-111.0,2.8,12,86.4,3.63
5052-PNLOS,CELL_778C,2024-12-01,2024-12-07,-86.5,14.0,1,57.5,0.16
5054-IEXZT,CELL_245B,2024-12-01,2024-12-07,-103.0,9.7,3,81.7,1.75
5055-BRMNE,CELL_889D,2024-12-01,2024-12-07,-90.4,13.9,0,34.0,0.51
5055-MGMGF,CELL_134C,2024-12-01,2024-12-07,-106.4,0.5,13,95.9,5.36
5056-FIMPT,CELL_112B,2024-12-01,2024-12-07,-109.4,7.1,13,96.4,4.93
5057-LCOUI,CELL_889D,2024-12-01,2024-12-07,-85.8,12.0,1,52.7,0.54
5057-RKGLH,CELL_502B,2024-12-01,2024-12-07,-87.4,16.2,0,42.8,0.23
5060-TQUQN,CELL_234A,2024-12-01,2024-12-07,-89.4,18.2,1,49.5,0.39
5061-PBXFW,CELL_301C,2024-12-01,2024-12-07,-93.1,17.3,1,58.1,0.14
5062-CJJKH,CELL_301C,2024-12-01,2024-12-07,-108.1,3.7,8,91.4,4.41
5063-IUOKK,CELL_502B,2024-12-01,2024-12-07,-90.5,14.4,1,42.9,0.17
5066-GFJMM,CELL_889D,2024-12-01,2024-12-07,-89.6,14.1,1,51.0,0.28
5067-DGXLL,CELL_245B,2024-12-01,2024-12-07,-93.6,14.7,0,35.5,0.32
5067-WJEUN,CELL_502B,2024-12-01,2024-12-07,-108.5,6.1,10,94.4,3.56
5067-XJQFU,CELL_234A,2024-12-01,2024-12-07,-90.4,18.4,0,30.1,0.26
5071-FBJFS,CELL_112B,2024-12-01,2024-12-07,-90.6,13.4,0,56.1,0.11
5073-RZGBK,CELL_234A,2024-12-01,2024-12-07,-84.8,15.7,0,58.1,0.22
5073-WXOYN,CELL_112B,2024-12-01,2024-12-07,-106.7,2.2,11,93.4,4.21
5074-FBGHB,CELL_411A,2024-12-01,2024-12-07,-84.6,14.5,0,40.0,0.58
5075-JSDKI,CELL_502B,2024-12-01,2024-12-07,-92.8,14.3,0,35.4,0.43
5076-YVXCM,CELL_112B,2024-12-01,2024-12-07,-103.2,9.3,3,74.7,2.98
5077-DXTCG,CELL_101A,2024-12-01,2024-12-07,-88.2,14.4,0,44.3,0.23
5081-NWSUP,CELL_134C,2024-12-01,2024-12-07,-87.9,15.7,0,55.0,0.39
5084-OOVCJ,CELL_301C,2024-12-01,2024-12-07,-86.8,18.0,1,48.8,0.45
5087-SUURX,CELL_101A,2024-12-01,2024-12-07,-87.7,13.8,1,44.5,0.53
5088-QZLRL,CELL_112B,2024-12-01,2024-12-07,-81.1,14.1,1,46.4,0.54
5089-IFSDP,CELL_502B,2024-12-01,2024-12-07,-92.1,14.8,1,57.5,0.14
5090-EMGTC,CELL_112B,2024-12-01,2024-12-07,-88.7,14.7,1,58.0,0.17
5091-HFAZW,CELL_778C,2024-12-01,2024-12-07,-98.1,8.9,5,82.6,2.62
5092-STPKP,CELL_245B,2024-12-01,2024-12-07,-84.4,16.2,0,32.5,0.55
5093-FEGLU,CELL_101A,2024-12-01,2024-12-07,-85.5,16.0,1,53.8,0.28
5095-AESKG,CELL_101A,2024-12-01,2024-12-07,-102.8,11.4,5,83.0,1.6
5095-ETBRJ,CELL_112B,2024-12-01,2024-12-07,-98.7,10.2,3,84.2,2.23
5099-BAILX,CELL_112B,2024-12-01,2024-12-07,-94.3,13.3,0,50.5,0.56
5103-MHMHY,CELL_234A,2024-12-01,2024-12-07,-108.6,5.9,10,89.5,5.3
5108-ADXWO,CELL_889D,2024-12-01,2024-12-07,-86.3,14.1,0,47.2,0.16
5110-CHOPY,CELL_778C,2024-12-01,2024-12-07,-106.0,0.9,8,85.5,5.85
5115-GZDEL,CELL_301C,2024-12-01,2024-12-07,-107.6,2.9,14,92.0,5.69
5115-SQAAU,CELL_778C,2024-12-01,2024-12-07,-91.7,17.0,1,39.4,0.31
5117-IFGPS,CELL_502B,2024-12-01,2024-12-07,-107.9,2.1,14,86.8,5.67
5117-ZSMHQ,CELL_411A,2024-12-01,2024-12-07,-90.2,16.7,0,42.7,0.56
5118-MUEYH,CELL_778C,2024-12-01,2024-12-07,-87.5,16.2,1,47.5,0.42
5119-KEPFY,CELL_889D,2024-12-01,2024-12-07,-88.6,9.9,0,59.8,0.33
5119-NZPTV,CELL_301C,2024-12-01,2024-12-07,-100.2,11.6,5,81.0,1.86
5120-ZBLAI,CELL_245B,2024-12-01,2024-12-07,-93.4,14.6,0,56.2,0.54
5122-CYFXA,CELL_778C,2024-12-01,2024-12-07,-89.0,14.5,1,40.1,0.16
5124-EOGYE,CELL_889D,2024-12-01,2024-12-07,-90.0,17.5,0,41.2,0.46
5125-CNDSP,CELL_778C,2024-12-01,2024-12-07,-104.7,1.8,10,85.2,4.34
5126-RCXYW,CELL_134C,2024-12-01,2024-12-07,-90.8,16.1,1,39.6,0.32
5127-BZENZ,CELL_301C,2024-12-01,2024-12-07,-86.8,13.6,1,52.6,0.47
5129-HHMZC,CELL_502B,2024-12-01,2024-12-07,-107.7,3.7,11,90.7,5.95
5129-JLPIS,CELL_234A,2024-12-01,2024-12-07,-105.5,8.6,6,72.1,1.6
5130-IEKQT,CELL_245B,2024-12-01,2024-12-07,-84.6,13.7,1,56.4,0.56
5130-YPIRV,CELL_112B,2024-12-01,2024-12-07,-103.2,5.1,4,71.2,2.69
5131-PONJI,CELL_234A,2024-12-01,2024-12-07,-89.6,15.0,0,33.4,0.13
5133-POWUA,CELL_301C,2024-12-01,2024-12-07,-92.0,16.0,0,33.8,0.33
5133-VRSAB,CELL_889D,2024-12-01,2024-12-07,-88.5,13.5,0,47.2,0.38
5134-IKDAY,CELL_502B,2024-12-01,2024-12-07,-87.7,16.6,1,59.1,0.16
